763
41191
75793
146687
230450
333724
460140
597125
779695
947163
1130653
1338250
1582557
1828984
2137738
2381461
2684513
3004844
3345517
3700921
4096154
4493408
4943870
5350137
5817794
6261085
6737222
7240944
7808456
8381164
8836339
9432992
10021467
10635305
11250956
11926504
12589282
13252687
13913487
14815006
15428187
16136838
16999151
17731929
18534449
19350925
20234885
21106511
21966316
22869822
23808858
24749404
25700425
26603747
27577387
28786479
29667101
30670401
31791682
32859222
33915697
35273281
36446569
37704455
38862404
39966677
41191387
42376123
43691399
44866532
46235890
47467004
48896884
50234847
51730872
52914288
54477409
55712823
57291666
58692234
60053478
61570270
63093846
64607563
66125646
67764677
69381996
71975202
72677242
74933077
76687792
78844023
80553828
82050945
84551476
85000803
86412961
88124468
90099293
93511080
