1584
3361
5637
3418
3355
3911
5507
6509
7344
9018
8419
9810
11428
13227
15241
17435
18322
20070
17362
18006
19511
20426
21715
23001
24896
25049
26732
28690
29012
33624
31185
32189
33354
33688
40245
35989
37568
37622
37512
38175
39947
40496
47141
48720
45015
50331
49549
51436
52365
55277
55583
57602
63799
63947
71580
64115
63921
65561
74530
74459
75747
82046
82891
86230
75165
77665
89400
77163
84268
79687
86442
81158
91020
91594
84321
90147
99397
88672
100961
89879
93363
92887
92949
93993
96583
97623
99450
99918
113280
103459
108217
106072
106783
114276
110800
117764
130050
114792
116355
117229
